Sno,Title,Date,User,text
1222,Ore dake Haireru Kakushi Dungeon,2023-01-02,Einaol,"If I had to choose between Hidden Dungeon and its near-peer DanMachi, I ironically would pick the former. Although Hidden Dungeon is essentially what you would expect (a trashy, harem,"
1223,Yofukashi no Uta,2023-01-02,llamallamayeet,Despite what every single other review says this anime is amazing not only did the art provide some of the most beautiful backgrounds that i have seen the show provides
1224,Platonic Chain: Web,2023-01-02,TXTSVO,"WHAT THE FUCK????????? the background art is so much better here, and the characters feel like they're all switched around. rika and hitomi's personalities are completely switched. kanae has been"
1225,Bocchi the Rock!,2023-01-02,i7rock,"Something great that I did not expect and what a stronger impact for not having expectations. Bocchi the Rock is not only a music anime, it is not only a"
1226,JoJo no Kimyou na Bouken (TV),2023-01-02,lsddraws,Man. I was scared to start this. I’ve always heard this series is hit or miss. Though I gotta say. It hit hard for me. Though the first part was
1227,Chainsaw Man,2023-01-02,FairGuyCole,"WORTH THE HYPE I’ve been a fan of the chainsaw man manga forever. It’s always had an extremely unique feel, with a unique sense of humour and a fast paced"
1228,Umibe no Étranger,2023-01-02,FairGuyCole,"It’s worth a watch. This anime is actually very beautiful. Although the plot is very well constructed, I think a lot of it is very rushed. Important moments are just"
1229,Chainsaw Man,2023-01-02,Myst1c_1,Easily one of the best series out there I had heard alot of good things about this series from manga readers before the anime adaptation came out and boy did
1230,Made in Abyss Movie 3: Fukaki Tamashii no Reimei,2023-01-02,whatsosticky,I never knew that it was possible to make a show/series so unbelievably powerful in animation. The first season made me cry. This one here leaves me in complete awe.
1231,Xian Wang de Richang Shenghuo 3,2023-01-02,TOAPHAT,"Beating the Odds Honestly, I did not think this anime could hold my interest after season one. The Berserker Mode final battle, the pounding rock back track and visually stunning"
1232,Mirai Nikki (TV),2023-01-02,Mogumin,"Terrible but like, in a good way I don't want to talk about the plot or anything in my review because I feel like it's more fun to go into"
1233,Shoujo Shuumatsu Ryokou,2023-01-02,nalist,"\"As far as i know this anime is one of few that went to explore our future without too much \"\"magic\"\" tech. Could be a masterpiece if not for absence\""
1234,Made in Abyss,2023-01-02,whatsosticky,I don't cry at things. I just don't. Except this. The emotion runs really high and the way that they've stuck together and show so much passion between each other
1235,Bleach: Sennen Kessen-hen,2023-01-02,stevee007,"Been waiting for Bleach to continue since the orginal series stopped airing back in 2012. So far TYBW has amazing animation and is more graphic in nature, as compared to"
1236,Luo Xiao Hei Zhan Ji (Movie),2023-01-02,SnackO,"I completely forgot that I gave this movie a rating of 10/10!! Not only that, but it is also my first 10 star rating out of all the hundreds of"
1237,Urusei Yatsura (2022),2023-01-02,Space_Michael_5,"So far, it doesn't hit the high points of the original 1981 anime - But it isn't necessarily trying to outdo it. The goal of this adaptation is to be"
1238,Heroine Tarumono! Kiraware Heroine to Naisho no Oshigoto,2023-01-02,Gregory_Senpai,"I started watching this when it was airing, but didn’t get around to finishing it until it’s already an entirely new year. Where did 2022 go? I regret putting this"
1239,Bleach: Sennen Kessen-hen,2023-01-02,i-like-this,Return of the King. Holy crap does it feel amazing to be a Bleach fan in 2022(3). After all of the slander and character assassinate made over the years by
1240,Yuru Camp△,2023-01-02,otakucultur3,Looking for cute girls? Looking for relaxing vibes and beautiful art work? Then look no further! This anime is for you! I can’t describe the amount of peace and relaxation
1241,Tensei shitara Ken deshita,2023-01-02,Yurioki,"[Spoiler-free Review] Resume: if you want an optimistic, cozy action isekai with not stupid, not too epic and not pervert main characters -- this is an anime for you. The"
1242,Kidou Senshi Gundam: Suisei no Majo,2023-01-02,BreakCloud9,Witch from Mercury has a been a pleasant watch and is a semi-fresh take on the Gundam franchise. It still centers around deep politics (mechas always need something to fight
1243,Do It Yourself!!,2023-01-02,SanaeK10,DIY is certainly a rarity among anime. A CGDCT original that's actually really good and not boring/a thinly veiled ad for something. In a season already with several great CGDCT
1244,Renai Flops,2023-01-02,kakakid11,"This show is very underrated, a bunch of people who gave it a bad rating hasnt even made it up to episode 7. This show is the reason why you"
1245,"Ijiranaide, Nagatoro-san",2023-01-02,j-e-l-l-a-l,"Ijiranaide, Nagatoro-san is a very refreshing and funny rom-com anime. Many animes in this genre are very lazy when it comes to building meaningful, logical relationships. But in this series,"
1246,Jujutsu Kaisen 0 Movie,2023-01-02,Daelusphere,A phenomenal addition to the Jujutsu Kaisen universe fleshing out many major and supporting characters of the main series. The start of the film can be somewhat difficult to get
1247,Black Clover,2023-01-02,JeriahSensei,"Best New Gen anime ever made nothing beats this masterpiece of a show. I admit some parts are incredibly annoying and boring but before you know it, it starts to"
1248,Kaguya-hime no Monogatari,2023-01-02,Inter_anime,"Critically acclaimed anime can be a lot like fine wine: to the cultured individual is can be exquisite, but to those without a refined palate it’s hard to tell apart"
1249,Inu-Ou,2023-01-02,S0UVIK,"I never write reviews but Inu-oh was so good, it compelled me to just type down some of my immediate thoughts. I waited years to watch this movie, and I"
1250,Bocchi the Rock!,2023-01-02,Sakamoto9000,"To jump straight into it, although the anime is centered around an upcoming band and that whole experience, the selling point for most people is the main characters (singular) (Hitori)"
1251,Yuru Camp△ Movie,2023-01-02,EdwardDanson14,"“Perfect” is the word to describe this show. 100% recommend, watching this show make me forget all my problems. Also it’s so unique, most of anime i watched make my"
1252,Mob Psycho 100 III,2023-01-02,CeeTaku,"In my opinion this was a very good mob psycho season, as always the animation was very good. The artstyle inspired me as with every other season. The story was"
1253,Bocchi the Rock!,2023-01-02,cloudiiyu,"Bocchi the Rock is probably the best music CGDCT slice of life coming-of-age anime to be made in this decade. It's soundtrack, animation, comedy and plot all aid it in"
1254,Nana,2023-01-02,Crow_Black,NANA is an anime adaptation of the manga series of the same name that was written and illustrated by Ai Yazawa. The show focuses on women who are both named
1255,Id:Invaded,2023-01-02,Crow_Black,Id: Invaded is a science fiction mystery anime that deals with the exploration of the criminal mind and it’s a concept that has fascinated us for centuries. It is similar
1256,"Fuufu Ijou, Koibito Miman.",2023-01-02,AKABKV,I would say that the manga is a masterpiece but the anime lacks a bit with the integration of the story into the anime. The anime is still super good
1257,Kuroshitsuji,2023-01-02,Crow_Black,This is an anime adaptation of the manga of the same name by Yana Tobusu. I first learned about this tv series when I was in my early years of
1258,Mekakucity Actors,2023-01-02,Crow_Black,"Mekakucity actors is an anime that is part of the Kagerou project multimedia franchise, which is a music video series created by vocaloid producer Jin telling the story about a"
1259,Miira no Kaikata,2023-01-02,hotcava,This anime made me write the first (hopefully not the last anime review). This is really a hidden gem! It's a heartwarming tale with fantasy/youkai elements. The story is very
1260,Shin Megami Tensei Devil Children,2023-01-02,Crow_Black,"Shin Megami Tensei Devil Children is a Japanese exclusive anime adaptation of the series of the same name. This direction for the series like Devil Survivor, is oriented to younger"
1261,Usseewa,2023-01-02,Crow_Black,This song is all that bottled up frustrations of the youth in particularly Japanese youth to its society and you can see it from the lyrics to the visuals of
1262,Bocchi the Rock!,2023-01-02,KenKuma,"\"Bocchi the rock is that anime you see in memes on Twitter and said hey \"\"that's looks nice let's watch it.\"\" Do I regret it? No. Is it good? No"
1263,Jigoku Shoujo,2023-01-02,Crow_Black,Hell Girl is an anime series created by Studio Deen about a girl who becomes accessible via a website at 12 midnight. She sends someone to hell for people who
1264,Uzaki-chan wa Asobitai! Double,2023-01-02,Lancaster12,"I am not a huge fan of the first season, i think i gave it a 6 or 7, but this season is so much better, the show flows really"
1265,Ao Ashi,2023-01-02,chavinhoo,"Ao Ashi is what represents real football, without powers in the players' kicks and other absurd ideas that we see in other works. The anime likes to use real elements"
1266,Kage no Jitsuryokusha ni Naritakute!,2023-01-02,noneaqua,"\"All i can say is fantastic. Overall good anime in its own way. This anime got you thinking of the usual isekai tropes only to end up \"\"mocking\"\" those exact\""
1267,Bleach: Sennen Kessen-hen,2023-01-02,Resting_Bonfire,"Bleach [2022] This is by far the first and only anime I'm going to write a review on, even though it's not even close to being over yet. And this"
1268,Chainsaw Man,2023-01-02,jatrel,"I am so glad I am a teenager when thisanime is coming out. Where to even start? Prior to watching this, I only read one Fujimoto manga - 'Goodbye, Eri',"
1269,Fullmetal Alchemist: Brotherhood,2023-01-02,santiagox1563,I am not going to talk about the many successes of this anime at the narrative level since there are enough reviews and videos that explain its great quality but
1270,Bocchi the Rock!,2023-01-02,ChCb2248,"My my, I was not expecting this one to turn out as one of my favourites. But why is it? Well, short answer is simple, this is amazing. Starting from"
1271,Chainsaw Man,2023-01-02,GUTS_J,"\"\"\"Chainsaw Man\"\" is a thrilling and action-packed anime series that follows the story of a young man named Denji"
1272,Charlotte,2023-01-02,LUakaPAIN,"Oh, this anime is really original, I've never seen anything like it before. How they all have magical powers and form a group (well, this is not new) but the"
1273,Akiba Meido Sensou,2023-01-02,La-Luxius,"This anime takes the award for the most Wtf anime of the season and honestly it did not disappoint. With a kind of ridiculous premise with maid, guns and war"
